"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 03- 09","7,448.53","7,480.34","7,488.95","7,377.70","","-0.33%"
"2018- 03- 08","7,472.83","7,388.47","7,483.54","7,378.05","","1.94%"
"2018- 03- 07","7,330.85","7,488.65","7,507.87","7,316.34","","-2.02%"
"2018- 03- 06","7,482.16","7,604.54","7,612.38","7,467.29","","-1.07%"
"2018- 03- 05","7,562.94","7,622.69","7,641.29","7,547.12","","-0.72%"
"2018- 03- 02","7,617.59","7,632.64","7,632.64","7,570.03","","-0.38%"
"2018- 03- 01","7,646.60","7,631.82","7,685.92","7,622.73","","0.49%"
"2018- 02- 28","7,609.05","7,642.41","7,656.90","7,595.72","","-0.59%"
"2018- 02- 27","7,653.92","7,622.86","7,653.92","7,590.74","","0.86%"
"2018- 02- 26","7,588.38","7,698.04","7,709.47","7,588.38","","-1.45%"
"2018- 02- 23","7,700.05","7,695.93","7,752.53","7,695.93","","0.41%"
"2018- 02- 22","7,668.78","7,774.93","7,774.93","7,660.17","","-1.28%"
"2018- 02- 21","7,768.07","7,771.83","7,792.90","7,720.75","","-0.40%"
"2018- 02- 20","7,799.09","7,811.80","7,815.11","7,727.70","","-0.26%"
"2018- 02- 19","7,819.49","7,717.10","7,819.49","7,708.33","","1.91%"
"2018- 02- 15","7,672.96","7,739.73","7,742.54","7,662.38","","-0.39%"
"2018- 02- 14","7,702.84","7,692.20","7,722.88","7,669.58","","0.15%"
"2018- 02- 13","7,691.64","7,630.61","7,707.37","7,630.61","","1.29%"
"2018- 02- 12","7,593.31","7,595.83","7,617.70","7,574.93","","0.16%"
"2018- 02- 09","7,580.83","7,554.05","7,604.16","7,544.90","","-0.89%"
"2018- 02- 08","7,648.59","7,632.95","7,656.76","7,598.20","","0.33%"
"2018- 02- 07","7,623.51","7,616.92","7,680.08","7,589.40","","1.16%"
"2018- 02- 06","7,535.72","7,567.03","7,582.13","7,493.47","","-1.62%"
"2018- 02- 05","7,659.62","7,576.24","7,699.35","7,548.78","","-0.51%"
"2018- 02- 02","7,699.12","7,729.15","7,755.19","7,699.12","","0.60%"
"2018- 02- 01","7,653.09","7,678.58","7,739.46","7,653.09","","0.14%"
"2018- 01- 31","7,642.07","7,578.36","7,685.77","7,548.33","","0.48%"
"2018- 01- 30","7,605.44","7,726.25","7,726.25","7,597.61","","-1.98%"
"2018- 01- 29","7,759.35","7,801.70","7,804.43","7,698.40","","-0.31%"
"2018- 01- 26","7,783.64","7,724.77","7,792.50","7,724.77","","0.91%"
"2018- 01- 25","7,713.81","7,772.09","7,778.58","7,684.59","","-0.56%"
"2018- 01- 24","7,757.49","7,788.83","7,789.16","7,716.10","","-0.41%"
"2018- 01- 23","7,789.73","7,656.50","7,789.73","7,656.50","","2.53%"
"2018- 01- 22","7,597.76","7,615.87","7,641.62","7,597.54","","-0.17%"
"2018- 01- 19","7,610.41","7,624.33","7,631.11","7,556.37","","-0.03%"
"2018- 01- 18","7,612.82","7,620.82","7,653.78","7,573.27","","0.20%"
"2018- 01- 17","7,597.33","7,586.99","7,607.01","7,562.00","","0.14%"
"2018- 01- 16","7,586.98","7,514.97","7,588.38","7,512.86","","1.04%"
"2018- 01- 15","7,509.08","7,514.46","7,527.32","7,481.77","","0.18%"
"2018- 01- 12","7,495.55","7,532.48","7,557.43","7,477.70","","-0.53%"
"2018- 01- 11","7,535.46","7,519.73","7,535.46","7,465.92","","0.31%"
"2018- 01- 10","7,512.39","7,535.82","7,568.15","7,484.38","","-0.11%"
"2018- 01- 09","7,520.67","7,566.63","7,571.71","7,484.38","","-0.53%"
"2018- 01- 08","7,561.08","7,531.19","7,561.08","7,521.40","","0.36%"
"2018- 01- 05","7,534.02","7,443.05","7,534.02","7,440.89","","0.94%"
"2018- 01- 04","7,464.05","7,400.06","7,464.05","7,362.87","","0.97%"
"2018- 01- 03","7,392.28","7,507.67","7,507.67","7,345.12","","-1.49%"
"2018- 01- 02","7,504.43","7,539.06","7,638.61","7,486.88","","-0.18%"
"2017- 12- 29","7,518.16","7,505.65","7,572.25","7,482.09","","0.49%"
"2017- 12- 28","7,481.22","7,427.67","7,481.22","7,397.69","","0.88%"
"2017- 12- 27","7,415.94","7,323.54","7,417.67","7,323.54","","1.15%"
"2017- 12- 22","7,331.39","7,263.89","7,331.39","7,247.70","","1.02%"
"2017- 12- 21","7,257.08","7,191.95","7,263.07","7,183.80","","1.54%"
"2017- 12- 20","7,147.34","7,234.13","7,234.13","7,133.60","","-1.25%"
"2017- 12- 19","7,238.06","7,180.99","7,238.58","7,167.81","","0.36%"
"2017- 12- 18","7,211.97","7,166.37","7,211.97","7,130.22","","0.24%"
"2017- 12- 15","7,195.00","7,200.27","7,204.78","7,146.28","","-0.56%"
"2017- 12- 14","7,235.37","7,159.79","7,235.37","7,151.31","","1.28%"
"2017- 12- 13","7,143.84","7,100.29","7,143.84","7,099.90","","0.45%"
"2017- 12- 12","7,111.76","7,132.34","7,132.34","7,086.74","","0.03%"
"2017- 12- 11","7,109.92","7,114.20","7,131.59","7,097.75","","0.23%"
"2017- 12- 08","7,093.36","7,086.52","7,114.45","7,082.10","","0.33%"
"2017- 12- 07","7,070.07","7,100.85","7,103.34","7,070.07","","-0.50%"
"2017- 12- 06","7,105.89","7,031.01","7,110.03","7,030.97","","1.04%"
"2017- 12- 05","7,033.04","7,042.85","7,068.43","7,018.87","","0.46%"
"2017- 12- 04","7,001.18","6,984.01","7,060.50","6,984.01","","1.39%"
"2017- 11- 30","6,905.07","7,082.83","7,097.96","6,905.07","","-2.68%"
"2017- 11- 29","7,095.43","7,130.94","7,136.34","7,079.02","","-0.55%"
"2017- 11- 28","7,134.45","7,112.10","7,134.45","7,064.79","","0.06%"
"2017- 11- 27","7,130.23","7,120.54","7,138.49","7,074.13","","-0.20%"
"2017- 11- 24","7,144.18","7,126.91","7,144.18","7,082.89","","0.14%"
"2017- 11- 23","7,134.05","7,142.84","7,155.46","7,112.35","","0.10%"
"2017- 11- 22","7,126.87","7,062.38","7,128.06","7,062.38","","1.13%"
"2017- 11- 21","7,046.93","7,082.43","7,098.61","7,021.55","","-0.35%"
"2017- 11- 20","7,071.88","7,106.50","7,139.69","7,071.88","","-0.09%"
"2017- 11- 17","7,078.08","7,052.88","7,126.12","7,052.65","","0.85%"
"2017- 11- 16","7,018.69","6,950.82","7,051.69","6,950.82","","1.31%"
"2017- 11- 15","6,927.69","6,971.66","6,994.29","6,927.69","","-0.28%"
"2017- 11- 14","6,947.44","7,000.66","7,032.28","6,947.44","","-0.80%"
"2017- 11- 13","7,003.73","7,026.27","7,059.23","7,003.73","","-0.27%"
"2017- 11- 10","7,022.99","7,058.92","7,090.57","7,022.99","","-0.64%"
"2017- 11- 09","7,068.49","7,084.30","7,106.56","7,067.84","","-0.11%"
"2017- 11- 08","7,076.14","7,089.81","7,121.31","7,057.65","","-0.42%"
"2017- 11- 07","7,106.33","7,088.39","7,107.81","7,075.05","","0.27%"
"2017- 11- 06","7,087.34","7,052.11","7,117.48","7,049.06","","0.41%"
"2017- 11- 03","7,058.31","7,074.60","7,074.60","6,987.71","","0.09%"
"2017- 11- 02","7,051.89","7,039.80","7,112.63","7,031.90","","0.56%"
"2017- 11- 01","7,012.65","6,979.20","7,012.65","6,965.75","","0.80%"
"2017- 10- 31","6,957.20","7,033.35","7,033.35","6,955.33","","0.53%"
"2017- 10- 30","6,920.47","6,932.93","6,958.47","6,914.53","","0.24%"
"2017- 10- 27","6,903.98","6,971.33","7,000.89","6,903.98","","-0.82%"
"2017- 10- 26","6,961.10","6,970.04","7,023.05","6,961.10","","-0.43%"
"2017- 10- 25","6,990.83","6,929.07","6,990.83","6,918.32","","1.14%"
"2017- 10- 24","6,911.94","6,953.65","6,971.88","6,911.94","","-0.50%"
"2017- 10- 23","6,946.41","6,961.37","6,992.28","6,946.41","","0.22%"
"2017- 10- 20","6,931.41","6,930.43","6,985.07","6,927.95","","0.44%"
"2017- 10- 19","6,901.05","6,943.86","6,943.86","6,896.97","","-0.73%"
"2017- 10- 18","6,952.07","7,008.61","7,008.61","6,907.19","","-0.63%"
"2017- 10- 17","6,995.95","7,023.86","7,027.02","6,949.55","","-0.30%"
"2017- 10- 16","7,017.13","6,995.14","7,043.65","6,989.21","","0.35%"
"2017- 10- 13","6,992.51","6,978.99","7,014.92","6,973.17","","0.15%"
"2017- 10- 12","6,981.86","6,900.37","6,986.96","6,896.21","","1.25%"
"2017- 10- 11","6,895.74","6,921.65","6,931.60","6,850.97","","-0.55%"
"2017- 10- 10","6,933.81","6,951.21","6,959.24","6,920.37","","-0.27%"
"2017- 10- 09","6,952.25","6,959.76","6,971.73","6,941.00","","0.01%"
"2017- 10- 06","6,951.35","6,966.90","6,966.90","6,921.98","","0.31%"
"2017- 10- 05","6,930.15","6,995.68","6,997.72","6,923.29","","-0.84%"
"2017- 10- 04","6,989.09","6,993.66","7,009.12","6,982.37","","0.20%"
"2017- 10- 03","6,975.45","6,946.39","7,006.37","6,918.71","","0.52%"
"2017- 10- 02","6,939.43","6,937.32","6,961.23","6,928.13","","0.43%"
"2017- 09- 29","6,909.70","6,843.17","6,946.80","6,836.66","","1.32%"
"2017- 09- 28","6,819.57","6,865.07","6,876.13","6,819.57","","-0.76%"
"2017- 09- 27","6,871.80","6,895.21","6,895.21","6,848.09","","-0.12%"
"2017- 09- 26","6,879.91","6,891.91","6,912.19","6,876.71","","-0.19%"
"2017- 09- 25","6,892.68","6,907.71","6,917.56","6,875.00","","-0.28%"
"2017- 09- 22","6,912.18","6,894.67","6,937.32","6,861.19","","0.22%"
"2017- 09- 20","6,896.77","6,899.72","6,907.36","6,864.47","","-0.06%"
"2017- 09- 19","6,900.74","6,867.87","6,900.74","6,851.74","","0.45%"
"2017- 09- 18","6,869.93","6,867.36","6,877.00","6,834.51","","0.12%"
"2017- 09- 15","6,861.74","6,840.63","6,891.17","6,823.09","","0.28%"
"2017- 09- 14","6,842.54","6,847.63","6,869.64","6,839.80","","-0.01%"
"2017- 09- 13","6,843.45","6,838.45","6,882.80","6,835.42","","-0.44%"
"2017- 09- 12","6,873.35","6,882.79","6,886.42","6,858.02","","-0.04%"
"2017- 09- 11","6,876.25","6,893.04","6,899.11","6,871.50","","0.00%"
"2017- 09- 08","6,876.09","6,812.68","6,888.74","6,812.58","","0.62%"
"2017- 09- 07","6,834.00","6,817.22","6,845.48","6,795.23","","0.24%"
"2017- 09- 06","6,817.65","6,793.60","6,830.92","6,788.20","","-0.19%"
"2017- 09- 05","6,830.50","6,832.72","6,839.93","6,761.55","","0.14%"
"2017- 09- 04","6,820.99","6,892.96","6,894.98","6,817.32","","-1.12%"
"2017- 08- 31","6,898.54","6,918.33","6,932.48","6,890.89","","-0.41%"
"2017- 08- 30","6,927.09","6,949.07","6,949.10","6,900.70","","-0.24%"
"2017- 08- 29","6,944.01","6,960.71","6,961.28","6,913.73","","-0.41%"
"2017- 08- 28","6,972.60","6,977.00","6,984.63","6,948.80","","-0.21%"
"2017- 08- 25","6,987.28","6,989.64","6,991.86","6,953.95","","0.28%"
"2017- 08- 24","6,968.07","6,984.61","6,988.57","6,944.83","","-0.25%"
"2017- 08- 23","6,985.62","6,979.72","6,989.93","6,945.78","","0.56%"
"2017- 08- 22","6,946.77","6,926.70","6,949.82","6,926.70","","0.33%"
"2017- 08- 21","6,923.82","6,948.95","6,957.26","6,914.42","","-0.36%"
"2017- 08- 18","6,948.67","6,928.56","6,978.41","6,927.65","","-0.17%"
"2017- 08- 16","6,960.17","6,894.95","6,960.17","6,892.79","","1.02%"
"2017- 08- 15","6,889.72","6,861.47","6,906.19","6,861.47","","0.45%"
"2017- 08- 14","6,859.16","6,834.71","6,872.81","6,834.71","","0.75%"
"2017- 08- 11","6,807.78","6,873.24","6,873.24","6,803.06","","-1.31%"
"2017- 08- 10","6,898.34","6,920.97","6,923.33","6,877.09","","-0.25%"
"2017- 08- 09","6,915.96","6,901.28","6,915.96","6,864.91","","0.24%"
"2017- 08- 08","6,899.57","6,816.23","6,899.57","6,816.23","","1.35%"
"2017- 08- 07","6,807.57","6,830.26","6,871.66","6,807.57","","-0.22%"
"2017- 08- 04","6,822.89","6,834.36","6,856.49","6,812.29","","-0.13%"
"2017- 08- 03","6,831.52","6,896.56","6,903.45","6,831.52","","-1.14%"
"2017- 08- 02","6,910.43","6,902.66","6,910.43","6,879.89","","0.40%"
"2017- 08- 01","6,883.06","6,939.14","6,944.22","6,883.06","","-0.56%"
"2017- 07- 31","6,922.10","6,874.43","6,936.23","6,865.48","","0.44%"
"2017- 07- 28","6,891.63","6,907.44","6,907.44","6,865.34","","-0.01%"
"2017- 07- 27","6,892.30","6,896.95","6,910.37","6,884.55","","0.01%"
"2017- 07- 26","6,891.56","6,904.95","6,923.36","6,865.34","","-0.28%"
"2017- 07- 25","6,911.23","6,893.45","6,911.23","6,849.57","","0.33%"
"2017- 07- 24","6,888.43","6,789.38","6,888.52","6,778.86","","1.26%"
"2017- 07- 21","6,802.68","6,899.96","6,906.43","6,796.98","","-1.50%"
"2017- 07- 20","6,906.17","6,888.94","6,910.39","6,881.19","","0.35%"
"2017- 07- 19","6,882.05","6,919.44","6,919.44","6,866.78","","-0.52%"
"2017- 07- 18","6,917.94","6,915.20","6,925.34","6,889.38","","-0.39%"
"2017- 07- 17","6,945.22","6,916.74","6,945.74","6,912.53","","0.30%"
"2017- 07- 14","6,924.74","6,921.65","6,929.47","6,881.60","","0.02%"
"2017- 07- 13","6,923.19","6,947.54","6,948.07","6,886.86","","0.27%"
"2017- 07- 12","6,904.33","6,835.42","6,922.55","6,835.42","","0.83%"
"2017- 07- 11","6,847.53","6,859.42","6,866.62","6,835.90","","-0.14%"
"2017- 07- 10","6,857.47","6,926.29","6,943.00","6,857.47","","-0.99%"
"2017- 07- 07","6,926.29","6,946.71","6,991.42","6,924.72","","-0.54%"
"2017- 07- 06","6,963.86","6,917.34","6,969.58","6,917.34","","0.41%"
"2017- 07- 05","6,935.72","6,988.53","6,994.49","6,904.33","","-0.87%"
"2017- 07- 04","6,996.35","7,038.05","7,046.65","6,989.48","","-1.17%"
"2017- 07- 03","7,079.46","6,943.68","7,079.46","6,919.48","","2.31%"
"2017- 06- 22","6,919.51","6,943.47","6,943.47","6,889.60","","-0.06%"
"2017- 06- 21","6,923.57","6,852.68","6,923.57","6,849.03","","0.42%"
"2017- 06- 20","6,894.61","6,821.47","6,894.84","6,814.37","","1.23%"
"2017- 06- 19","6,810.64","6,795.31","6,811.15","6,787.32","","0.48%"
"2017- 06- 16","6,778.39","6,835.89","6,878.47","6,778.19","","-1.05%"
"2017- 06- 15","6,850.38","6,848.99","6,874.18","6,840.40","","-0.53%"
"2017- 06- 14","6,886.83","6,763.79","6,886.83","6,763.79","","1.90%"
"2017- 06- 13","6,758.55","6,727.12","6,770.83","6,726.94","","0.44%"
"2017- 06- 12","6,728.66","6,686.29","6,762.54","6,686.29","","0.46%"
"2017- 06- 09","6,697.69","6,745.32","6,749.52","6,693.34","","-0.68%"
"2017- 06- 08","6,743.68","6,784.02","6,786.62","6,743.68","","-0.54%"
"2017- 06- 07","6,779.96","6,782.47","6,792.16","6,761.61","","0.32%"
"2017- 06- 06","6,758.03","6,806.42","6,821.24","6,750.47","","-0.97%"
"2017- 06- 05","6,824.26","6,812.60","6,836.63","6,787.25","","0.32%"
"2017- 06- 02","6,802.58","6,784.66","6,802.58","6,754.39","","0.77%"
"2017- 05- 31","6,750.68","6,709.08","6,751.23","6,709.08","","0.59%"
"2017- 05- 30","6,711.27","6,724.46","6,754.10","6,711.27","","-0.51%"
"2017- 05- 29","6,745.36","6,763.95","6,763.95","6,714.10","","0.03%"
"2017- 05- 26","6,743.31","6,748.31","6,765.10","6,728.94","","0.30%"
"2017- 05- 24","6,723.45","6,674.86","6,726.87","6,670.61","","-0.70%"
"2017- 05- 23","6,771.11","6,833.38","6,845.37","6,719.07","","-0.52%"
"2017- 05- 22","6,806.68","6,928.70","6,988.29","6,792.89","","-0.42%"
"2017- 05- 19","6,835.43","6,610.83","6,915.31","6,583.92","","3.41%"
"2017- 05- 18","6,609.89","6,518.59","6,611.53","6,503.95","","0.70%"
"2017- 05- 17","6,564.15","6,660.27","6,660.27","6,561.41","","-1.04%"
"2017- 05- 16","6,633.04","6,731.37","6,736.14","6,633.04","","-1.54%"
"2017- 05- 15","6,736.46","6,726.59","6,736.46","6,682.08","","0.56%"
"2017- 05- 12","6,699.26","6,738.89","6,753.53","6,685.95","","0.42%"
"2017- 05- 10","6,671.35","6,696.78","6,733.62","6,642.74","","-0.50%"
"2017- 05- 09","6,704.65","6,775.09","6,803.09","6,704.65","","-0.41%"
"2017- 05- 08","6,732.31","6,726.57","6,771.43","6,718.77","","0.67%"
"2017- 05- 05","6,687.47","6,669.53","6,702.39","6,650.84","","0.12%"
"2017- 05- 04","6,679.37","6,628.83","6,679.37","6,628.83","","1.01%"
"2017- 05- 03","6,612.55","6,659.68","6,661.21","6,612.55","","-0.64%"
"2017- 05- 02","6,655.21","6,662.55","6,691.53","6,652.75","","0.17%"
"2017- 04- 28","6,643.92","6,687.54","6,694.71","6,643.92","","-0.43%"
"2017- 04- 27","6,672.68","6,667.54","6,689.22","6,655.26","","-0.58%"
"2017- 04- 26","6,711.76","6,647.91","6,711.76","6,627.45","","1.17%"
"2017- 04- 25","6,634.05","6,663.45","6,670.29","6,596.54","","0.39%"
"2017- 04- 21","6,608.50","6,471.13","6,608.50","6,471.13","","2.26%"
"2017- 04- 20","6,462.68","6,457.69","6,482.66","6,449.99","","0.18%"
"2017- 04- 18","6,451.14","6,434.93","6,483.01","6,434.93","","0.86%"
"2017- 04- 17","6,396.14","6,500.70","6,500.70","6,396.14","","-1.37%"
"2017- 04- 13","6,485.04","6,574.20","6,576.37","6,485.04","","-1.04%"
"2017- 04- 12","6,553.25","6,526.75","6,553.25","6,520.39","","0.59%"
"2017- 04- 11","6,514.63","6,548.28","6,558.72","6,511.97","","-0.45%"
"2017- 04- 10","6,544.35","6,575.69","6,589.42","6,515.99","","-0.18%"
"2017- 04- 07","6,556.45","6,604.33","6,604.85","6,553.77","","-0.96%"
"2017- 04- 06","6,619.81","6,587.21","6,619.81","6,561.23","","0.28%"
"2017- 04- 05","6,601.50","6,612.66","6,612.66","6,562.92","","0.32%"
"2017- 04- 04","6,580.69","6,519.29","6,587.40","6,519.29","","1.06%"
"2017- 04- 03","6,511.75","6,464.76","6,530.92","6,464.76","","1.06%"
"2017- 03- 31","6,443.41","6,500.22","6,518.08","6,443.41","","-0.83%"
"2017- 03- 30","6,497.36","6,479.85","6,497.36","6,438.42","","-0.07%"
"2017- 03- 29","6,501.59","6,447.56","6,517.12","6,447.56","","1.24%"
"2017- 03- 27","6,421.76","6,454.92","6,464.38","6,406.94","","-0.76%"
"2017- 03- 24","6,470.98","6,488.86","6,500.71","6,442.10","","-0.19%"
"2017- 03- 23","6,483.31","6,453.55","6,503.72","6,443.81","","0.52%"
"2017- 03- 22","6,450.05","6,389.51","6,450.05","6,355.69","","0.12%"
"2017- 03- 21","6,442.52","6,439.79","6,461.33","6,417.27","","0.19%"
"2017- 03- 20","6,430.43","6,448.33","6,479.84","6,397.57","","-0.07%"
"2017- 03- 17","6,435.03","6,426.90","6,462.25","6,363.93","","0.74%"
"2017- 03- 16","6,387.98","6,292.04","6,387.98","6,292.04","","2.37%"
"2017- 03- 15","6,240.03","6,252.67","6,268.25","6,230.92","","-0.16%"
"2017- 03- 14","6,250.16","6,228.30","6,273.96","6,226.32","","0.45%"
"2017- 03- 13","6,221.96","6,203.59","6,221.96","6,192.43","","0.20%"
"2017- 03- 10","6,209.64","6,251.72","6,252.80","6,178.04","","-0.37%"
"2017- 03- 09","6,232.66","6,210.58","6,234.49","6,202.79","","0.40%"
"2017- 03- 08","6,207.73","6,242.35","6,247.70","6,202.04","","-0.44%"
"2017- 03- 07","6,235.21","6,243.66","6,245.66","6,209.58","","-0.10%"
"2017- 03- 06","6,241.50","6,206.68","6,241.50","6,193.94","","0.70%"
"2017- 03- 03","6,198.29","6,200.38","6,222.05","6,193.87","","-0.13%"
"2017- 03- 02","6,206.23","6,212.29","6,238.22","6,206.23","","0.64%"
"2017- 03- 01","6,166.61","6,203.24","6,207.32","6,159.65","","-0.63%"
"2017- 02- 28","6,205.72","6,225.04","6,252.47","6,205.72","","-0.03%"
"2017- 02- 27","6,207.36","6,233.98","6,240.44","6,201.88","","-0.45%"
"2017- 02- 24","6,235.58","6,209.24","6,248.53","6,204.84","","0.35%"
"2017- 02- 23","6,213.95","6,182.73","6,215.02","6,181.44","","0.14%"
"2017- 02- 22","6,205.52","6,170.76","6,205.52","6,170.76","","0.57%"
"2017- 02- 21","6,170.56","6,179.68","6,194.08","6,165.17","","0.01%"
"2017- 02- 20","6,169.99","6,170.12","6,180.38","6,156.02","","0.26%"
"2017- 02- 17","6,154.25","6,194.07","6,194.07","6,146.42","","-1.01%"
"2017- 02- 16","6,217.20","6,218.62","6,218.62","6,171.36","","0.19%"
"2017- 02- 14","6,205.40","6,240.78","6,242.52","6,195.72","","-0.84%"
"2017- 02- 13","6,257.85","6,246.07","6,265.34","6,222.85","","0.99%"
"2017- 02- 10","6,196.48","6,226.67","6,246.37","6,196.48","","-0.35%"
"2017- 02- 09","6,217.99","6,211.04","6,240.87","6,206.73","","0.30%"
"2017- 02- 08","6,199.47","6,211.14","6,213.88","6,175.13","","-0.25%"
"2017- 02- 07","6,215.15","6,210.20","6,228.31","6,204.34","","-0.23%"
"2017- 02- 06","6,229.28","6,205.76","6,229.28","6,203.02","","0.71%"
"2017- 02- 03","6,185.65","6,168.12","6,191.56","6,168.12","","0.24%"
"2017- 02- 02","6,170.99","6,136.61","6,170.99","6,130.36","","0.49%"
"2017- 02- 01","6,140.89","6,116.66","6,161.95","6,116.66","","1.16%"
"2017- 01- 31","6,070.33","6,134.24","6,134.24","6,070.33","","-0.61%"
"2017- 01- 30","6,107.58","6,150.26","6,160.41","6,107.58","","-0.46%"
"2017- 01- 27","6,135.79","6,123.71","6,148.29","6,106.87","","-0.12%"
"2017- 01- 26","6,142.97","6,119.75","6,161.46","6,103.00","","0.74%"
"2017- 01- 25","6,097.90","6,117.53","6,123.31","6,088.24","","0.05%"
"2017- 01- 24","6,095.06","6,071.39","6,116.14","6,071.39","","0.88%"
"2017- 01- 23","6,042.15","6,038.44","6,071.23","6,008.68","","-0.11%"
"2017- 01- 20","6,048.61","6,111.68","6,116.40","6,036.12","","-1.38%"
"2017- 01- 19","6,133.46","6,117.98","6,133.46","6,107.80","","0.37%"
"2017- 01- 18","6,110.79","6,072.80","6,110.79","6,072.68","","0.80%"
"2017- 01- 17","6,062.21","6,052.24","6,088.64","6,051.28","","0.09%"
"2017- 01- 16","6,056.82","6,107.76","6,113.13","6,056.82","","-0.57%"
"2017- 01- 13","6,091.76","6,109.46","6,137.46","6,091.76","","-0.20%"
"2017- 01- 12","6,103.74","6,121.41","6,150.16","6,103.74","","-0.33%"
"2017- 01- 11","6,123.73","6,168.57","6,177.15","6,123.73","","-0.62%"
"2017- 01- 10","6,161.93","6,176.07","6,176.07","6,119.16","","0.08%"
"2017- 01- 09","6,156.91","6,215.82","6,225.38","6,140.29","","-0.93%"
"2017- 01- 06","6,214.51","6,189.35","6,223.34","6,182.56","","0.29%"
"2017- 01- 05","6,196.33","6,171.64","6,203.35","6,168.90","","0.48%"
"2017- 01- 04","6,166.77","6,102.07","6,166.77","6,076.04","","0.80%"
"2017- 01- 03","6,117.75","6,107.29","6,117.75","6,042.28","","-0.06%"
