"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 11- 09","697,952","675,249","720,000","673,899","0.20K","3.36%"
"2023- 11- 08","675,249","666,586","681,755","662,314","0.11K","1.30%"
"2023- 11- 07","666,586","658,970","673,511","653,452","0.10K","1.16%"
"2023- 11- 06","658,970","658,103","663,673","654,318","0.09K","0.13%"
"2023- 11- 05","658,103","659,299","663,281","650,001","0.04K","-0.18%"
"2023- 11- 04","659,299","650,000","661,784","648,645","0.03K","1.43%"
"2023- 11- 03","650,000","661,644","661,644","643,751","0.09K","-1.76%"
"2023- 11- 02","661,644","671,330","678,998","652,903","0.11K","-1.44%"
"2023- 11- 01","671,330","661,032","673,000","650,555","0.11K","1.56%"
"2023- 10- 31","661,032","663,266","664,390","652,991","0.08K","-0.34%"
"2023- 10- 30","663,266","665,000","670,000","656,577","0.07K","-0.26%"
"2023- 10- 29","665,000","658,501","668,999","655,524","0.03K","0.99%"
"2023- 10- 28","658,501","650,837","664,860","650,042","0.04K","1.18%"
"2023- 10- 27","650,837","658,074","664,478","640,840","0.09K","-1.10%"
"2023- 10- 26","658,074","669,576","679,387","649,500","0.11K","-1.72%"
"2023- 10- 25","669,576","657,517","680,000","655,308","0.15K","1.83%"
"2023- 10- 24","657,517","640,273","679,541","636,206","0.31K","2.69%"
"2023- 10- 23","640,273","580,932","671,000","580,932","0.27K","10.21%"
"2023- 10- 22","580,932","581,119","585,989","575,000","0.04K","-0.03%"
"2023- 10- 21","581,119","577,468","587,497","567,000","0.06K","0.63%"
"2023- 10- 20","577,468","558,805","590,000","557,637","0.17K","3.34%"
"2023- 10- 19","558,805","553,291","562,708","551,001","0.11K","1.00%"
"2023- 10- 18","553,291","549,403","558,999","548,043","0.11K","0.71%"
"2023- 10- 17","549,403","551,442","555,296","545,909","0.08K","-0.37%"
"2023- 10- 16","551,442","531,333","580,000","530,972","0.14K","3.78%"
"2023- 10- 15","531,333","525,815","533,905","525,500","0.03K","1.05%"
"2023- 10- 14","525,815","523,730","527,703","523,645","0.03K","0.40%"
"2023- 10- 13","523,730","520,704","528,738","520,336","0.09K","0.58%"
"2023- 10- 12","520,704","519,692","522,600","516,998","0.06K","0.19%"
"2023- 10- 11","519,692","533,714","535,230","515,331","0.11K","-2.63%"
"2023- 10- 10","533,714","545,733","548,169","532,844","0.08K","-2.20%"
"2023- 10- 09","545,733","549,999","551,741","540,101","0.07K","-0.78%"
"2023- 10- 08","549,999","550,031","552,812","547,259","0.02K","-0.01%"
"2023- 10- 07","550,031","548,547","553,046","546,693","0.02K","0.27%"
"2023- 10- 06","548,547","543,578","553,735","543,000","0.07K","0.91%"
"2023- 10- 05","543,578","545,158","558,002","542,652","0.10K","-0.29%"
"2023- 10- 04","545,158","538,699","548,421","535,001","0.10K","1.20%"
"2023- 10- 03","538,699","537,853","544,900","535,001","0.11K","0.16%"
"2023- 10- 02","537,853","540,000","557,000","535,010","0.14K","-0.33%"
"2023- 10- 01","539,644","523,247","540,765","523,000","0.06K","3.13%"
"2023- 09- 30","523,247","522,552","525,050","522,145","0.03K","0.13%"
"2023- 09- 29","522,552","524,394","526,192","517,953","0.08K","-0.35%"
"2023- 09- 28","524,394","517,238","528,957","517,013","0.10K","1.38%"
"2023- 09- 27","517,238","510,405","527,000","510,383","0.10K","1.34%"
"2023- 09- 26","510,405","506,182","512,240","505,715","0.06K","0.83%"
"2023- 09- 25","506,182","508,895","511,276","503,211","0.05K","-0.53%"
"2023- 09- 24","508,895","514,653","516,000","507,760","0.02K","-1.12%"
"2023- 09- 23","514,653","511,497","516,000","510,336","0.02K","0.62%"
"2023- 09- 22","511,497","515,516","517,499","510,305","0.09K","-0.78%"
"2023- 09- 21","515,516","522,320","525,130","512,508","0.08K","-1.30%"
"2023- 09- 20","522,320","527,348","529,950","518,132","0.08K","-0.95%"
"2023- 09- 19","527,348","519,590","532,808","518,439","0.10K","1.49%"
"2023- 09- 18","519,590","514,981","532,871","512,553","0.11K","0.89%"
"2023- 09- 17","514,981","514,930","517,352","513,414","0.02K","0.01%"
"2023- 09- 16","514,930","515,344","518,346","514,035","0.03K","-0.08%"
"2023- 09- 15","515,344","514,618","520,000","510,210","0.07K","0.14%"
"2023- 09- 14","514,618","504,852","520,000","502,500","0.10K","1.93%"
"2023- 09- 13","504,852","498,582","509,282","492,980","0.08K","1.26%"
"2023- 09- 12","498,582","485,529","511,200","484,894","0.12K","2.69%"
"2023- 09- 11","485,529","503,000","504,087","480,683","0.09K","-3.47%"
"2023- 09- 10","503,000","505,106","505,672","501,448","0.03K","-0.42%"
"2023- 09- 09","505,106","504,854","506,096","503,133","0.03K","0.05%"
"2023- 09- 08","504,854","512,144","514,500","500,165","0.06K","-1.42%"
"2023- 09- 07","512,144","503,854","514,942","499,335","0.08K","1.65%"
"2023- 09- 06","503,854","505,116","518,999","498,000","0.09K","-0.25%"
"2023- 09- 05","505,116","503,756","516,669","501,281","0.08K","0.27%"
"2023- 09- 04","503,756","500,437","510,000","498,389","0.07K","0.66%"
"2023- 09- 03","500,437","498,086","503,000","497,254","0.04K","0.47%"
"2023- 09- 02","498,086","497,117","500,739","496,324","0.03K","0.19%"
"2023- 09- 01","497,117","500,981","503,826","490,017","0.10K","-0.77%"
"2023- 08- 31","500,981","522,436","531,522","500,000","0.12K","-4.11%"
"2023- 08- 30","522,436","527,531","528,346","517,026","0.10K","-0.97%"
"2023- 08- 29","527,531","500,193","535,396","494,000","0.15K","5.47%"
"2023- 08- 28","500,193","499,729","504,369","495,768","0.08K","0.09%"
"2023- 08- 27","499,729","498,777","502,042","498,024","0.02K","0.19%"
"2023- 08- 26","498,777","496,913","500,267","495,928","0.03K","0.38%"
"2023- 08- 25","496,913","500,383","501,446","493,517","0.08K","-0.66%"
"2023- 08- 24","500,213","496,963","504,000","494,976","0.07K","0.65%"
"2023- 08- 23","496,963","497,336","504,258","487,933","0.09K","-0.07%"
"2023- 08- 22","497,336","503,455","503,756","486,091","0.09K","-1.22%"
"2023- 08- 21","503,455","506,769","507,138","500,000","0.08K","-0.65%"
"2023- 08- 20","506,769","508,321","509,594","504,725","0.04K","-0.31%"
"2023- 08- 19","508,321","503,522","512,963","499,955","0.07K","0.95%"
"2023- 08- 18","503,522","519,966","523,862","494,315","0.14K","-3.16%"
"2023- 08- 17","519,966","559,108","559,958","500,191","0.16K","-7.00%"
"2023- 08- 16","559,108","568,481","569,293","559,101","0.07K","-1.65%"
"2023- 08- 15","568,481","569,207","574,874","566,000","0.07K","-0.13%"
"2023- 08- 14","569,207","564,360","572,500","562,474","0.11K","0.86%"
"2023- 08- 13","564,360","566,088","566,834","564,360","0.02K","-0.31%"
"2023- 08- 12","566,088","564,317","567,000","563,005","0.02K","0.31%"
"2023- 08- 11","564,317","564,124","565,500","562,000","0.06K","0.03%"
"2023- 08- 10","564,124","567,781","570,970","560,797","0.07K","-0.64%"
"2023- 08- 09","567,781","570,648","580,000","565,900","0.08K","-0.50%"
"2023- 08- 08","570,648","555,170","576,997","554,503","0.11K","2.79%"
"2023- 08- 07","555,170","546,125","555,900","544,925","0.06K","1.66%"
"2023- 08- 06","546,125","546,070","548,531","544,811","0.02K","0.01%"
"2023- 08- 05","546,070","547,939","548,867","543,043","0.03K","-0.34%"
"2023- 08- 04","547,939","552,095","557,499","543,034","0.07K","-0.75%"
"2023- 08- 03","552,095","547,811","559,303","543,680","0.08K","0.78%"
"2023- 08- 02","547,811","553,499","559,121","545,477","0.11K","-1.03%"
"2023- 08- 01","553,499","538,100","553,499","530,900","0.13K","2.86%"
"2023- 07- 31","538,100","536,289","540,000","534,026","0.09K","0.34%"
"2023- 07- 30","536,289","537,186","538,264","533,021","0.04K","-0.17%"
"2023- 07- 29","537,186","534,578","538,505","534,525","0.02K","0.49%"
"2023- 07- 28","534,578","537,410","540,000","533,041","0.11K","-0.53%"
"2023- 07- 27","537,410","538,010","540,057","533,311","0.09K","-0.11%"
"2023- 07- 26","538,010","533,008","541,963","531,595","0.09K","0.94%"
"2023- 07- 25","533,008","535,025","537,321","531,290","0.10K","-0.38%"
"2023- 07- 24","535,025","559,494","559,989","532,132","0.12K","-4.37%"
"2023- 07- 23","559,494","554,927","561,900","553,500","0.04K","0.82%"
"2023- 07- 22","554,927","555,998","557,770","553,282","0.04K","-0.19%"
"2023- 07- 21","555,998","551,000","556,201","549,394","0.07K","0.91%"
"2023- 07- 20","551,000","553,068","561,834","549,189","0.12K","-0.37%"
"2023- 07- 19","553,068","549,260","557,879","548,801","0.11K","0.69%"
"2023- 07- 18","549,260","560,336","560,795","547,183","0.13K","-1.98%"
"2023- 07- 17","560,336","565,584","566,700","555,800","0.10K","-0.93%"
"2023- 07- 16","565,584","564,332","567,548","560,975","0.05K","0.22%"
"2023- 07- 15","564,332","563,384","566,547","562,488","0.06K","0.17%"
"2023- 07- 14","563,384","578,503","583,000","558,000","0.18K","-2.61%"
"2023- 07- 13","578,503","564,600","583,999","562,404","0.21K","2.46%"
"2023- 07- 12","564,600","578,309","584,001","563,056","0.13K","-2.37%"
"2023- 07- 11","578,309","583,043","586,250","577,000","0.10K","-0.81%"
"2023- 07- 10","583,043","582,452","593,473","575,600","0.11K","0.10%"
"2023- 07- 09","582,452","584,898","586,000","581,250","0.02K","-0.42%"
"2023- 07- 08","584,898","584,640","586,478","581,000","0.04K","0.04%"
"2023- 07- 07","584,640","584,234","593,669","580,215","0.09K","0.07%"
"2023- 07- 06","584,234","584,471","605,499","580,150","0.19K","-0.04%"
"2023- 07- 05","584,471","586,345","589,850","576,913","0.09K","-0.32%"
"2023- 07- 04","586,345","594,581","598,306","585,111","0.09K","-1.39%"
"2023- 07- 03","594,581","587,591","598,499","584,534","0.14K","1.19%"
"2023- 07- 02","587,591","590,250","591,524","583,000","0.07K","-0.45%"
"2023- 07- 01","590,250","584,920","591,642","583,317","0.07K","0.91%"
"2023- 06- 30","584,920","582,005","599,000","575,000","0.21K","0.50%"
"2023- 06- 29","582,005","572,315","589,919","572,134","0.13K","1.69%"
"2023- 06- 28","572,315","580,403","581,106","570,413","0.11K","-1.39%"
"2023- 06- 27","580,403","574,990","586,500","574,117","0.15K","0.94%"
"2023- 06- 26","574,990","583,541","585,001","570,295","0.14K","-1.47%"
"2023- 06- 25","583,541","585,193","592,643","580,085","0.08K","-0.28%"
"2023- 06- 24","585,193","584,405","588,500","580,198","0.07K","0.13%"
"2023- 06- 23","584,405","564,621","598,888","563,528","0.21K","3.50%"
"2023- 06- 22","564,621","560,107","570,908","558,001","0.21K","0.81%"
"2023- 06- 21","560,107","534,050","574,998","532,122","0.32K","4.88%"
"2023- 06- 20","534,050","504,534","535,000","501,000","0.19K","5.85%"
"2023- 06- 19","504,534","494,919","508,000","491,505","0.15K","1.94%"
"2023- 06- 18","494,919","497,222","499,994","494,453","0.05K","-0.46%"
"2023- 06- 17","497,222","492,016","500,549","488,651","0.07K","1.06%"
"2023- 06- 16","492,016","479,991","494,301","472,372","0.14K","2.51%"
"2023- 06- 15","479,991","472,133","483,500","466,444","0.16K","1.66%"
"2023- 06- 14","472,133","492,000","494,478","467,121","0.15K","-4.04%"
"2023- 06- 13","492,000","489,280","500,000","487,374","0.15K","0.56%"
"2023- 06- 12","489,280","500,122","501,983","487,196","0.12K","-2.17%"
"2023- 06- 11","500,122","499,691","503,900","495,444","0.05K","0.09%"
"2023- 06- 10","499,691","507,260","509,975","491,000","0.13K","-1.49%"
"2023- 06- 09","507,260","511,013","512,560","505,370","0.12K","-0.73%"
"2023- 06- 08","511,013","512,823","515,801","507,567","0.11K","-0.35%"
"2023- 06- 07","512,823","529,215","531,300","509,770","0.15K","-3.10%"
"2023- 06- 06","529,215","504,277","531,394","498,500","0.21K","4.95%"
"2023- 06- 05","504,277","536,552","539,555","500,037","0.24K","-6.02%"
"2023- 06- 04","536,552","536,736","540,000","534,001","0.05K","-0.03%"
"2023- 06- 03","536,736","537,350","539,999","534,482","0.05K","-0.11%"
"2023- 06- 02","537,350","532,752","538,980","528,345","0.12K","0.86%"
"2023- 06- 01","532,752","540,519","543,000","530,786","0.10K","-1.44%"
"2023- 05- 31","540,519","552,000","555,000","536,543","0.15K","-2.08%"
"2023- 05- 30","552,000","551,583","559,000","549,041","0.18K","0.08%"
"2023- 05- 29","551,583","549,700","555,555","544,728","0.14K","0.27%"
"2023- 05- 28","550,100","531,751","551,999","530,826","0.09K","3.45%"
"2023- 05- 27","531,751","529,782","533,000","528,500","0.05K","0.37%"
"2023- 05- 26","529,782","527,139","532,811","523,000","0.10K","0.50%"
"2023- 05- 25","527,139","514,274","530,000","506,368","0.14K","2.50%"
"2023- 05- 24","514,274","528,497","528,755","509,230","0.15K","-2.69%"
"2023- 05- 23","528,497","522,699","534,111","521,271","0.13K","1.11%"
"2023- 05- 22","522,699","525,575","529,503","520,880","0.10K","-0.55%"
"2023- 05- 21","525,575","531,600","534,555","524,986","0.05K","-1.13%"
"2023- 05- 20","531,600","527,638","532,392","526,532","0.04K","0.75%"
"2023- 05- 19","527,638","523,994","531,031","522,757","0.08K","0.70%"
"2023- 05- 18","523,994","531,845","539,286","517,423","0.15K","-1.48%"
"2023- 05- 17","531,845","521,493","533,215","517,000","0.14K","1.99%"
"2023- 05- 16","521,493","525,236","529,206","520,200","0.12K","-0.71%"
"2023- 05- 15","525,236","524,999","533,949","522,015","0.12K","0.05%"
"2023- 05- 14","524,999","524,351","530,175","520,800","0.04K","0.12%"
"2023- 05- 13","524,351","523,975","528,000","522,372","0.04K","0.07%"
"2023- 05- 12","523,975","527,112","528,788","508,500","0.16K","-0.60%"
"2023- 05- 11","527,112","530,985","538,505","523,275","0.16K","-0.73%"
"2023- 05- 10","530,985","526,207","545,250","520,000","0.20K","0.91%"
"2023- 05- 09","526,207","521,553","528,691","518,859","0.13K","0.89%"
"2023- 05- 08","521,553","536,809","539,659","515,121","0.19K","-2.95%"
"2023- 05- 07","537,390","544,301","548,901","536,862","0.07K","-1.27%"
"2023- 05- 06","544,301","552,958","558,279","536,552","0.09K","-1.57%"
"2023- 05- 05","552,958","541,422","558,000","541,162","0.19K","2.13%"
"2023- 05- 04","541,422","544,500","549,848","538,241","0.14K","-0.57%"
"2023- 05- 03","544,500","544,473","548,000","530,125","0.23K","0.00%"
"2023- 05- 02","544,473","534,513","548,914","528,339","0.15K","1.86%"
"2023- 05- 01","534,513","553,001","555,610","526,310","0.13K","-3.34%"
"2023- 04- 30","553,001","553,469","565,712","550,472","0.09K","-0.08%"
"2023- 04- 29","553,469","551,004","555,556","549,300","0.08K","0.45%"
"2023- 04- 28","551,004","552,887","557,154","543,504","0.13K","-0.34%"
"2023- 04- 27","552,887","535,106","559,541","534,346","0.17K","3.32%"
"2023- 04- 26","535,106","531,234","567,000","514,570","0.30K","0.73%"
"2023- 04- 25","531,234","514,252","533,369","510,931","0.18K","3.30%"
"2023- 04- 24","514,252","514,232","521,466","506,009","0.18K","0.00%"
"2023- 04- 23","514,232","519,141","519,141","510,005","0.07K","-0.95%"
"2023- 04- 22","519,141","506,000","520,123","503,815","0.10K","2.60%"
"2023- 04- 21","506,000","521,968","525,769","503,974","0.21K","-3.06%"
"2023- 04- 20","521,968","536,595","541,274","518,000","0.23K","-2.73%"
"2023- 04- 19","536,595","564,000","564,879","533,355","0.24K","-4.86%"
"2023- 04- 18","564,000","552,524","569,000","547,805","0.17K","2.08%"
"2023- 04- 17","552,524","565,737","565,785","550,000","0.18K","-2.34%"
"2023- 04- 16","565,737","566,438","568,555","564,625","0.05K","-0.12%"
"2023- 04- 15","566,438","565,574","570,000","564,000","0.06K","0.15%"
"2023- 04- 14","565,574","559,562","574,300","558,443","0.21K","1.07%"
"2023- 04- 13","559,562","560,933","564,300","557,000","0.14K","-0.24%"
"2023- 04- 12","560,933","564,006","568,000","557,300","0.18K","-0.54%"
"2023- 04- 11","564,006","553,989","568,300","553,447","0.20K","1.81%"
"2023- 04- 10","553,989","527,846","555,855","526,000","0.16K","4.95%"
"2023- 04- 09","527,846","520,686","529,762","518,219","0.09K","1.38%"
"2023- 04- 08","520,686","518,332","522,850","518,001","0.05K","0.45%"
"2023- 04- 07","518,332","521,852","523,133","518,000","0.10K","-0.67%"
"2023- 04- 06","521,852","519,224","523,900","515,875","0.18K","0.51%"
"2023- 04- 05","519,224","518,790","525,759","515,000","0.21K","0.08%"
"2023- 04- 04","518,790","509,927","521,499","507,229","0.20K","1.74%"
"2023- 04- 03","509,927","517,015","524,500","501,000","0.25K","-1.37%"
"2023- 04- 02","517,015","521,059","522,000","511,348","0.07K","-0.78%"
"2023- 04- 01","521,059","519,612","524,989","517,722","0.09K","0.28%"
"2023- 03- 31","519,612","516,701","522,102","506,627","0.18K","0.56%"
"2023- 03- 30","516,701","523,537","536,113","510,948","0.27K","-1.31%"
"2023- 03- 29","523,537","503,249","525,249","502,363","0.22K","4.03%"
"2023- 03- 28","503,249","506,280","506,668","493,155","0.20K","-0.60%"
"2023- 03- 27","506,280","517,428","522,123","500,001","0.21K","-2.15%"
"2023- 03- 26","517,428","511,845","520,000","510,900","0.08K","1.09%"
"2023- 03- 25","511,845","510,860","516,858","506,034","0.12K","0.19%"
"2023- 03- 24","510,860","521,927","525,000","504,100","0.17K","-2.12%"
"2023- 03- 23","521,927","508,110","527,272","503,254","0.27K","2.72%"
"2023- 03- 22","508,110","525,500","534,510","500,167","0.34K","-3.31%"
"2023- 03- 21","525,500","521,420","533,984","515,000","0.20K","0.78%"
"2023- 03- 20","521,420","522,978","534,599","510,469","0.26K","-0.30%"
"2023- 03- 19","522,978","505,478","526,635","500,000","0.17K","3.46%"
"2023- 03- 18","505,478","512,467","518,900","503,880","0.20K","-1.36%"
"2023- 03- 17","512,467","466,697","519,237","461,000","0.43K","9.81%"
"2023- 03- 16","466,697","454,587","469,500","452,070","0.24K","2.66%"
"2023- 03- 15","454,587","453,963","469,000","445,900","0.32K","0.14%"
"2023- 03- 14","453,963","443,849","483,263","421,500","0.52K","2.28%"
"2023- 03- 13","443,849","407,370","449,992","398,000","0.49K","8.95%"
"2023- 03- 12","407,370","381,780","408,011","379,112","0.13K","6.70%"
"2023- 03- 11","381,780","375,337","385,847","373,000","0.17K","1.72%"
"2023- 03- 10","375,337","383,196","383,196","364,000","0.33K","-2.05%"
"2023- 03- 09","383,196","407,448","411,650","377,417","0.28K","-5.95%"
"2023- 03- 08","407,448","420,002","421,124","406,933","0.17K","-2.99%"
"2023- 03- 07","420,002","416,496","421,999","413,694","0.18K","0.84%"
"2023- 03- 06","416,496","414,616","424,495","410,100","0.13K","0.49%"
"2023- 03- 05","414,458","413,203","417,999","411,001","0.05K","0.30%"
"2023- 03- 04","413,203","409,967","415,751","409,726","0.06K","0.79%"
"2023- 03- 03","409,967","430,250","430,623","404,404","0.22K","-4.71%"
"2023- 03- 02","430,250","432,159","433,500","425,001","0.13K","-0.44%"
"2023- 03- 01","432,159","427,895","438,800","426,000","0.16K","1.14%"
"2023- 02- 28","427,276","435,638","437,215","426,909","0.14K","-1.92%"
"2023- 02- 27","435,638","438,104","442,703","430,000","0.15K","-0.56%"
"2023- 02- 26","438,104","431,800","440,472","430,499","0.07K","1.46%"
"2023- 02- 25","431,800","431,625","432,866","426,000","0.06K","0.04%"
"2023- 02- 24","431,625","440,375","445,757","426,005","0.16K","-1.99%"
"2023- 02- 23","440,375","443,671","452,000","437,500","0.16K","-0.74%"
"2023- 02- 22","443,671","448,860","449,497","432,220","0.21K","-1.16%"
"2023- 02- 21","448,860","452,691","462,736","444,596","0.19K","-0.85%"
"2023- 02- 20","452,691","442,818","460,000","435,503","0.22K","2.23%"
"2023- 02- 19","442,818","448,217","456,500","441,908","0.12K","-1.21%"
"2023- 02- 18","448,222","447,139","452,000","446,049","0.08K","0.24%"
"2023- 02- 17","447,139","431,205","454,467","429,200","0.24K","3.70%"
"2023- 02- 16","431,205","440,517","461,948","431,205","0.35K","-2.11%"
"2023- 02- 15","440,517","400,423","441,828","398,500","0.27K","10.01%"
"2023- 02- 14","400,423","391,405","401,451","388,000","0.17K","2.30%"
"2023- 02- 13","391,405","394,786","396,382","385,435","0.19K","-0.86%"
"2023- 02- 12","394,786","393,926","400,751","392,741","0.08K","0.22%"
"2023- 02- 11","393,926","389,965","394,218","389,090","0.06K","1.02%"
"2023- 02- 10","389,965","390,313","404,000","388,016","0.14K","-0.09%"
"2023- 02- 09","390,313","409,379","410,300","388,827","0.25K","-4.66%"
"2023- 02- 08","409,379","409,823","414,000","405,555","0.14K","-0.11%"
"2023- 02- 07","409,823","404,868","411,592","404,628","0.14K","1.22%"
"2023- 02- 06","404,868","405,762","411,194","400,259","0.17K","-0.22%"
"2023- 02- 05","405,762","411,761","414,429","403,408","0.12K","-1.46%"
"2023- 02- 04","411,761","412,792","415,277","410,768","0.08K","-0.25%"
"2023- 02- 03","412,792","405,185","415,800","404,405","0.21K","1.88%"
"2023- 02- 02","405,185","406,826","414,000","405,000","0.24K","-0.40%"
"2023- 02- 01","406,826","405,490","407,461","396,103","0.21K","0.33%"
"2023- 01- 31","405,490","398,245","408,954","397,391","0.20K","1.82%"
"2023- 01- 30","398,245","411,481","412,250","395,243","0.24K","-3.22%"
"2023- 01- 29","411,481","400,843","413,552","400,200","0.15K","2.65%"
"2023- 01- 28","400,843","399,490","402,000","399,000","0.11K","0.34%"
"2023- 01- 27","399,490","397,600","406,253","392,000","0.21K","0.48%"
"2023- 01- 26","397,600","396,909","401,300","395,161","0.20K","0.17%"
"2023- 01- 25","396,909","394,358","404,187","388,495","0.28K","0.65%"
"2023- 01- 24","394,358","394,503","405,000","393,445","0.20K","-0.04%"
"2023- 01- 23","394,503","389,414","397,500","387,984","0.20K","1.31%"
"2023- 01- 22","389,414","392,393","395,913","382,000","0.14K","-0.76%"
"2023- 01- 21","392,393","381,147","400,003","376,805","0.25K","2.95%"
"2023- 01- 20","381,147","363,901","383,087","362,800","0.26K","4.74%"
"2023- 01- 19","363,901","356,478","364,499","356,478","0.15K","2.08%"
"2023- 01- 18","356,478","365,501","370,350","353,000","0.28K","-2.47%"
"2023- 01- 17","365,501","366,161","373,014","362,042","0.22K","-0.18%"
"2023- 01- 16","366,161","355,998","369,516","355,000","0.25K","2.85%"
"2023- 01- 15","355,998","354,801","358,000","350,026","0.10K","0.34%"
"2023- 01- 14","354,801","340,945","360,063","340,500","0.36K","4.06%"
"2023- 01- 13","340,945","317,818","341,089","316,000","0.28K","7.28%"
"2023- 01- 12","317,818","302,850","320,758","302,240","0.31K","4.94%"
"2023- 01- 11","302,850","300,380","303,000","298,100","0.19K","0.82%"
"2023- 01- 10","300,380","294,552","301,500","293,978","0.17K","1.98%"
"2023- 01- 09","294,552","296,427","299,826","293,632","0.22K","-0.63%"
"2023- 01- 08","296,427","294,939","297,000","294,614","0.06K","0.50%"
"2023- 01- 07","294,939","294,572","295,831","294,201","0.06K","0.12%"
"2023- 01- 06","294,572","292,567","295,951","292,500","0.18K","0.69%"
"2023- 01- 05","292,567","289,187","296,489","288,421","0.19K","1.17%"
"2023- 01- 04","289,187","287,282","291,100","286,701","0.22K","0.66%"
"2023- 01- 03","287,282","289,630","291,773","286,869","0.19K","-0.81%"
"2023- 01- 02","289,630","290,823","291,953","288,882","0.10K","-0.41%"
"2023- 01- 01","290,823","289,467","295,500","289,193","0.06K","0.47%"
"2022- 12- 31","289,467","288,602","291,998","287,828","0.08K","0.30%"
"2022- 12- 30","288,602","286,432","289,472","285,078","0.19K","0.76%"
"2022- 12- 29","286,432","287,438","290,363","285,001","0.25K","-0.35%"
"2022- 12- 28","287,438","293,247","294,128","285,620","0.16K","-1.98%"
"2022- 12- 27","293,247","295,951","296,552","292,500","0.11K","-0.91%"
"2022- 12- 26","295,951","294,881","296,243","294,098","0.07K","0.36%"
"2022- 12- 25","294,881","294,509","297,000","292,000","0.07K","0.13%"
"2022- 12- 24","294,509","292,203","295,942","292,200","0.08K","0.79%"
"2022- 12- 23","292,203","292,170","297,000","291,206","0.21K","0.01%"
"2022- 12- 22","292,170","291,936","294,381","289,109","0.20K","0.08%"
"2022- 12- 21","291,936","295,918","298,500","290,713","0.22K","-1.35%"
"2022- 12- 20","295,918","288,701","298,997","287,649","0.28K","2.41%"
"2022- 12- 19","288,949","299,670","303,935","286,941","0.28K","-3.58%"
"2022- 12- 18","299,670","299,984","301,000","298,854","0.07K","-0.10%"
"2022- 12- 17","299,984","296,867","300,502","296,688","0.09K","1.05%"
"2022- 12- 16","296,865","307,213","310,885","296,001","0.25K","-3.37%"
"2022- 12- 15","307,213","307,502","310,940","305,115","0.25K","-0.09%"
"2022- 12- 14","307,502","308,615","317,739","306,197","0.29K","-0.36%"
"2022- 12- 13","308,615","303,320","318,528","301,539","0.27K","1.75%"
"2022- 12- 12","303,320","301,215","303,720","295,510","0.17K","0.70%"
"2022- 12- 11","301,215","301,000","302,900","300,500","0.06K","0.07%"
"2022- 12- 10","301,000","300,038","303,312","299,533","0.07K","0.32%"
"2022- 12- 09","300,038","297,068","303,300","296,264","0.20K","1.00%"
"2022- 12- 08","297,068","290,951","298,948","289,612","0.18K","2.10%"
"2022- 12- 07","290,951","297,960","299,063","290,556","0.18K","-2.35%"
"2022- 12- 06","297,960","298,401","300,401","295,760","0.18K","-0.15%"
"2022- 12- 05","298,401","300,675","315,000","297,998","0.22K","-0.76%"
"2022- 12- 04","300,675","300,813","306,950","300,214","0.09K","-0.05%"
"2022- 12- 03","300,813","302,499","303,000","299,554","0.09K","-0.56%"
"2022- 12- 02","302,499","302,300","306,800","298,000","0.19K","0.07%"
"2022- 12- 01","302,300","296,989","310,000","292,718","0.34K","1.79%"
"2022- 11- 30","296,989","282,617","298,257","282,511","0.32K","5.09%"
"2022- 11- 29","282,617","281,868","288,494","280,488","0.27K","0.27%"
"2022- 11- 28","281,868","288,679","289,349","280,051","0.26K","-2.36%"
"2022- 11- 27","288,679","286,950","290,000","286,733","0.09K","0.60%"
"2022- 11- 26","286,950","286,100","292,954","285,677","0.13K","0.30%"
"2022- 11- 25","286,100","287,150","288,899","284,000","0.23K","-0.38%"
"2022- 11- 24","287,200","285,833","289,600","283,588","0.25K","0.48%"
"2022- 11- 23","285,833","282,884","290,994","282,000","0.36K","1.04%"
"2022- 11- 22","282,884","277,641","285,061","274,475","0.29K","1.89%"
"2022- 11- 21","277,641","287,048","287,828","272,206","0.39K","-3.28%"
"2022- 11- 20","287,048","293,746","294,980","286,501","0.12K","-2.28%"
"2022- 11- 19","293,746","293,743","295,486","292,349","0.12K","0.58%"
"2022- 11- 18","292,048","296,530","296,789","290,591","0.23K","-0.46%"
"2022- 11- 17","293,395","291,144","295,192","287,990","0.31K","1.58%"
"2022- 11- 16","288,842","295,470","299,500","286,505","0.36K","-2.24%"
"2022- 11- 15","295,470","293,840","298,842","290,001","0.43K","0.55%"
"2022- 11- 14","293,840","289,068","304,988","280,001","0.71K","1.65%"
"2022- 11- 13","289,068","296,826","298,953","287,982","0.23K","-2.61%"
"2022- 11- 12","296,826","300,830","304,695","294,463","0.19K","-1.33%"
"2022- 11- 11","300,830","311,768","313,490","290,000","0.49K","-3.51%"
"2022- 11- 10","311,768","285,334","320,000","283,486","1.00K","9.26%"
"2022- 11- 09","285,334","338,966","339,738","279,100","1.08K","-15.82%"
"2022- 11- 08","338,966","370,157","375,401","334,251","0.87K","-8.43%"
"2022- 11- 07","370,157","381,365","384,246","367,260","0.43K","-2.94%"
"2022- 11- 06","381,365","386,375","387,400","381,072","0.13K","-1.30%"
"2022- 11- 05","386,375","382,317","388,483","381,099","0.17K","1.05%"
"2022- 11- 04","382,360","375,218","385,620","374,828","0.38K","1.90%"
"2022- 11- 03","375,218","372,087","378,037","371,217","0.26K","0.84%"
"2022- 11- 02","372,087","375,665","378,330","370,504","0.39K","-0.95%"
